ruta,carpeta,archivo,variedad,clase,hoja_id,hoja_L_med,hoja_L_desv,hoja_a_med,hoja_b_med,hoja_b_desv,hoja_f_oscuro,hoja_f_verdoso,hoja_f_claro,hoja_textura,lado_L_med,lado_L_desv,lado_a_med,lado_b_med,lado_b_desv,lado_f_oscuro,lado_f_verdoso,lado_f_claro,lado_textura,lado_abs_L_med,lado_abs_L_desv,lado_abs_a_med,lado_abs_b_med,lado_abs_b_desv,lado_abs_f_oscuro,lado_abs_f_verdoso,lado_abs_f_claro,lado_abs_textura,largo_pulg,ancho_pulg,aspecto,solidez,cobertura,hoja_entre_util,fondo_L_med,fondo_L_desv,fondo_a_med,fondo_b_med,fondo_b_desv,fondo_f_oscuro,fondo_f_verdoso,fondo_f_claro,fondo_textura
Connecticut/XL_IZQ_CNT/20260824_161845365_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_161845365_iOS.heic,connecticut,xl_izq,hoja_0301,183.7086,22.4053,3.8016,30.8358,5.4089,0.0792,0.0566,0.0284,65.6053,-0.8751,0.016,-0.0267,-0.916,-0.1144,0.021,-0.2093,0.6124,0.0434,0.8751,0.016,0.0267,0.916,0.1144,0.021,0.2093,0.6124,0.0434,17.5235,9.8809,0.4887,0.9318,0.3514,1.3329,77.8873,58.3679,1.5903,-14.0951,7.2831,0.0,0.0483,0.1018,48.3347
Connecticut/XL_IZQ_CNT/20260824_161917116_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_161917116_iOS.heic,connecticut,xl_izq,hoja_0302,185.9142,23.6012,3.4961,34.0775,5.4868,0.0801,0.0663,0.0304,73.2435,-0.4984,0.0186,0.09,0.3131,-0.0807,0.0017,-0.5181,0.2116,-0.0751,0.4984,0.0186,0.09,0.3131,0.0807,0.0017,0.5181,0.2116,0.0751,16.1152,8.8229,0.4562,0.8648,0.2855,1.2932,77.2393,57.5716,1.5982,-13.4415,6.9324,0.0,0.0621,0.0899,48.8234
Connecticut/XL_IZQ_CNT/20260824_161934613_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_161934613_iOS.heic,connecticut,xl_izq,hoja_0303,179.9453,23.6555,6.0415,48.1308,5.1504,0.0764,0.0718,0.0322,67.9105,-0.8537,0.1223,0.3367,-0.7094,-0.108,-0.036,0.0723,0.0272,0.0622,0.8537,0.1223,0.3367,0.7094,0.108,0.036,0.0723,0.0272,0.0622,16.4795,8.4299,0.4263,0.8977,0.2912,1.3094,78.3341,62.2418,-0.0608,-0.8902,3.3625,0.0,0.0364,0.0969,52.4216
Connecticut/XL_IZQ_CNT/20260824_162004088_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_162004088_iOS.heic,connecticut,xl_izq,hoja_0304,177.3071,30.173,3.6271,34.1749,6.9035,0.0848,0.0595,0.0262,72.1031,-0.925,0.0865,0.2318,0.1539,-0.2313,-0.0049,0.1025,0.4807,0.0028,0.925,0.0865,0.2318,0.1539,0.2313,0.0049,0.1025,0.4807,0.0028,15.971,9.4246,0.4819,0.8758,0.3138,1.273,75.8813,55.4741,1.4447,-14.9919,6.9063,0.0,0.0516,0.0944,52.5299
Connecticut/XL_IZQ_CNT/20260824_162049588_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_162049588_iOS.heic,connecticut,xl_izq,hoja_0305,183.703,23.9757,4.374,35.4526,5.7977,0.0864,0.067,0.0168,65.3476,-0.5673,0.0555,-0.0631,-0.2478,-0.2542,0.056,0.1142,0.4868,0.0241,0.5673,0.0555,0.0631,0.2478,0.2542,0.056,0.1142,0.4868,0.0241,15.5377,7.7727,0.3835,0.8923,0.2687,1.2555,80.6755,56.6589,1.347,-11.987,6.8232,0.0,0.0372,0.0893,50.0837
Connecticut/XL_IZQ_CNT/20260824_162836476_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_162836476_iOS.heic,connecticut,xl_izq,hoja_0316,187.7447,24.739,3.4124,32.171,4.7389,0.0822,0.0763,0.0148,69.3138,-0.7787,0.0988,0.0618,-0.0016,-0.0791,0.037,0.3667,0.6634,0.1097,0.7787,0.0988,0.0618,0.0016,0.0791,0.037,0.3667,0.6634,0.1097,17.9012,8.4597,0.4253,0.92,0.3074,1.3298,77.5803,57.6656,1.5426,-14.8444,7.5425,0.0,0.0538,0.097,53.2169
Connecticut/XL_IZQ_CNT/20260824_162854900_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_162854900_iOS.heic,connecticut,xl_izq,hoja_0317,182.1492,27.3993,3.5356,31.6174,5.2698,0.0772,0.0419,0.0257,73.989,-0.788,0.0245,0.0133,0.365,-0.2602,-0.0218,0.1832,0.5771,-0.0336,0.788,0.0245,0.0133,0.365,0.2602,0.0218,0.1832,0.5771,0.0336,17.3686,9.3831,0.5132,0.9616,0.3619,1.3062,76.7678,57.7712,1.9999,-15.2603,7.5544,0.0,0.0462,0.1061,49.9215
Connecticut/XL_IZQ_CNT/20260824_162924225_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_162924225_iOS.heic,connecticut,xl_izq,hoja_0318,174.8426,25.075,3.9489,33.7894,4.5942,0.0809,0.0701,0.0392,70.8516,-0.9032,0.0789,-0.0633,-0.2034,-0.0558,-0.0381,0.0719,0.1215,0.069,0.9032,0.0789,0.0633,0.2034,0.0558,0.0381,0.0719,0.1215,0.069,16.6044,8.9163,0.4833,0.871,0.2805,1.2672,80.9196,57.2385,1.6205,-12.3669,7.4421,0.0,0.0631,0.0888,47.5232
Connecticut/XL_IZQ_CNT/20260824_162954192_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_162954192_iOS.heic,connecticut,xl_izq,hoja_0319,176.3628,25.6998,3.2136,32.3599,8.3937,0.0742,0.0618,0.0443,76.0657,-0.4386,-0.0994,0.0478,-0.1453,-0.5537,-0.0303,0.025,0.4866,-0.0175,0.4386,0.0994,0.0478,0.1453,0.5537,0.0303,0.025,0.4866,0.0175,18.1778,8.8376,0.4538,0.9658,0.3342,1.3158,76.3411,58.3507,1.7839,-14.1552,7.4972,0.0,0.0626,0.098,48.6522
Connecticut/XL_IZQ_CNT/20260824_163013487_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163013487_iOS.heic,connecticut,xl_izq,hoja_0320,181.1697,23.221,5.3283,44.6473,5.33,0.077,0.0786,0.0229,71.943,-0.7511,0.0201,0.1744,0.0877,-0.1986,-0.001,0.1975,0.5378,0.0305,0.7511,0.0201,0.1744,0.0877,0.1986,0.001,0.1975,0.5378,0.0305,15.1097,8.2823,0.4385,0.8898,0.2736,1.2093,84.742,58.9345,1.6135,-12.3866,4.9242,0.0,0.044,0.1035,56.8744
Connecticut/XL_IZQ_CNT/20260824_163048487_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163048487_iOS.heic,connecticut,xl_izq,hoja_0321,171.0218,28.6077,3.9333,30.6024,9.9257,0.0784,0.0492,0.0413,80.3083,-0.4586,-0.0997,0.0522,0.1396,-0.5652,-0.0274,-0.2579,0.3122,-0.039,0.4586,0.0997,0.0522,0.1396,0.5652,0.0274,0.2579,0.3122,0.039,17.5059,10.5036,0.51,0.9317,0.3984,1.3202,73.0643,59.4124,2.2261,-15.542,7.742,0.0,0.0509,0.1046,47.9166
Connecticut/XL_IZQ_CNT/20260824_163116632_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163116632_iOS.heic,connecticut,xl_izq,hoja_0322,170.7473,27.2762,3.8181,32.7187,4.1488,0.0714,0.073,0.0292,79.0087,-0.6609,0.0231,-0.1074,-0.3726,-0.1338,0.0311,-0.0803,0.346,0.0268,0.6609,0.0231,0.1074,0.3726,0.1338,0.0311,0.0803,0.346,0.0268,17.822,9.3994,0.4571,0.9478,0.3467,1.3203,83.585,60.4186,1.4986,-13.7816,5.8723,0.0,0.0545,0.1124,55.8451
Connecticut/XL_IZQ_CNT/20260824_163134787_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163134787_iOS.heic,connecticut,xl_izq,hoja_0323,172.9662,22.5221,5.5479,36.1474,4.2065,0.0837,0.0515,0.0364,75.41,-0.8075,0.0755,-0.1691,-0.4317,-0.1102,0.005,-0.0213,-0.0652,0.0399,0.8075,0.0755,0.1691,0.4317,0.1102,0.005,0.0213,0.0652,0.0399,14.0397,7.7286,0.422,0.8562,0.2237,1.2192,91.3831,57.2113,0.7184,-11.0147,6.5963,0.0718,0.0576,0.093,55.897
Connecticut/XL_IZQ_CNT/20260824_163158964_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163158964_iOS.heic,connecticut,xl_izq,hoja_0324,171.4969,25.9012,5.6462,37.2593,5.7419,0.0716,0.0954,0.0197,73.9044,-0.5474,-0.0206,0.1017,0.181,-0.2758,0.0323,0.1258,0.8026,-0.0128,0.5474,0.0206,0.1017,0.181,0.2758,0.0323,0.1258,0.8026,0.0128,16.8807,8.3424,0.4201,0.9309,0.2947,1.3298,85.823,58.0809,0.5839,-13.8488,6.5457,0.0,0.0764,0.103,56.5246
Connecticut/XL_IZQ_CNT/20260824_163233668_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163233668_iOS.heic,connecticut,xl_izq,hoja_0325,176.8522,27.52,3.4352,33.467,4.3645,0.0848,0.0465,0.0234,82.7832,-0.7975,0.0655,-0.0062,-0.8863,-0.1005,-0.0042,-0.0891,0.3709,0.043,0.7975,0.0655,0.0062,0.8863,0.1005,0.0042,0.0891,0.3709,0.043,16.1434,9.5578,0.5032,0.9315,0.3247,1.2605,89.5166,58.4534,1.1983,-15.0107,5.815,0.0375,0.0747,0.1107,57.9822
Connecticut/XL_IZQ_CNT/20260824_163354858_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163354858_iOS.heic,connecticut,xl_izq,hoja_0327,173.2607,26.44,4.7185,34.4793,5.0419,0.0795,0.0403,0.0248,79.3931,-0.8474,0.1111,0.185,-0.3668,-0.187,0.084,-0.1236,0.2552,0.0883,0.8474,0.1111,0.185,0.3668,0.187,0.084,0.1236,0.2552,0.0883,16.6825,7.7029,0.4002,0.924,0.262,1.3212,81.1559,58.0582,1.0091,-12.0085,6.51,0.0,0.0455,0.0994,56.4274
Connecticut/XL_IZQ_CNT/20260824_163421597_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163421597_iOS.heic,connecticut,xl_izq,hoja_0328,176.3704,27.5175,4.122,34.1134,4.4353,0.0843,0.0777,0.0225,77.7374,-0.9205,0.0937,0.3005,-0.7167,-0.1101,0.1105,0.2779,0.3738,0.0494,0.9205,0.0937,0.3005,0.7167,0.1101,0.1105,0.2779,0.3738,0.0494,16.0649,8.437,0.4377,0.9035,0.2962,1.2599,82.8458,58.9454,1.3861,-12.2363,6.9936,0.0,0.0702,0.1025,51.7702
Connecticut/XL_IZQ_CNT/20260824_163509668_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163509668_iOS.heic,connecticut,xl_izq,hoja_0330,176.0452,24.5297,3.9382,36.0226,4.1039,0.083,0.0805,0.0358,73.4689,-0.7345,0.0641,0.0104,0.074,-0.1421,-0.0341,0.0454,0.2355,0.0265,0.7345,0.0641,0.0104,0.074,0.1421,0.0341,0.0454,0.2355,0.0265,16.074,8.4641,0.4651,0.9308,0.3013,1.2553,77.4703,60.0685,1.225,-12.0986,6.9616,0.0,0.0392,0.0947,47.0075
Connecticut/XL_IZQ_CNT/20260824_163806742_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163806742_iOS.heic,connecticut,xl_izq,hoja_0334,174.5644,27.998,3.5638,32.7457,11.2842,0.0737,0.0581,0.0182,85.0272,-0.2116,-0.1345,0.0976,0.2847,-0.6184,-0.0184,-0.1762,0.6873,-0.0526,0.2116,0.1345,0.0976,0.2847,0.6184,0.0184,0.1762,0.6873,0.0526,17.9217,8.1816,0.4033,0.934,0.3123,1.335,75.4857,57.6655,1.5613,-13.4471,7.4841,0.0,0.0364,0.096,53.392
Connecticut/XL_IZQ_CNT/20260824_163859026_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163859026_iOS.heic,connecticut,xl_izq,hoja_0336,175.0607,22.5989,4.5134,42.8024,4.9482,0.0794,0.0454,0.0389,78.5007,-0.5941,0.0248,0.0906,0.0358,-0.1571,0.0157,0.0677,0.0719,-0.0631,0.5941,0.0248,0.0906,0.0358,0.1571,0.0157,0.0677,0.0719,0.0631,15.5017,9.1818,0.4738,0.7816,0.2571,1.2474,81.261,59.9146,0.5514,-9.2895,5.8912,0.0,0.0584,0.0993,60.6278
Connecticut/XL_IZQ_CNT/20260824_163925653_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_163925653_iOS.heic,connecticut,xl_izq,hoja_0337,163.5213,30.0173,4.4603,34.1941,4.4618,0.0843,0.0641,0.0251,74.123,-1.178,0.1314,0.1328,-0.3499,0.0218,0.0522,-0.0264,0.3593,0.1057,1.178,0.1314,0.1328,0.3499,0.0218,0.0522,0.0264,0.3593,0.1057,18.1572,10.8273,0.5466,0.931,0.3882,1.2696,78.5503,62.4685,1.9572,-15.7821,7.3993,0.0,0.0525,0.1186,59.2214
Connecticut/XL_IZQ_CNT/20260824_164053105_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_164053105_iOS.heic,connecticut,xl_izq,hoja_0341,174.1501,26.4305,4.5653,35.4218,5.5447,0.0834,0.1028,0.0276,76.3062,-1.107,0.0925,0.2749,-0.3517,0.0192,0.0597,0.0422,0.3597,0.0786,1.107,0.0925,0.2749,0.3517,0.0192,0.0597,0.0422,0.3597,0.0786,15.3951,10.0261,0.4993,0.8392,0.314,1.2231,85.2339,61.196,0.7439,-8.415,6.1821,0.0,0.0469,0.0963,52.4128
Connecticut/XL_IZQ_CNT/20260824_164443641_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_164443641_iOS.heic,connecticut,xl_izq,hoja_0348,189.5152,24.4435,2.6774,32.9737,6.9289,0.0764,0.076,0.0253,66.2992,-0.8139,0.116,0.2097,-0.2059,-0.3092,0.0049,0.263,0.2853,0.1349,0.8139,0.116,0.2097,0.2059,0.3092,0.0049,0.263,0.2853,0.1349,16.9044,9.344,0.4606,0.9238,0.322,1.3151,74.2657,55.8239,0.8763,-10.6791,6.7783,0.0,0.0416,0.0875,45.2228
Connecticut/XL_IZQ_CNT/20260824_164502453_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_164502453_iOS.heic,connecticut,xl_izq,hoja_0349,172.6182,27.0459,5.1277,34.1086,5.4611,0.0831,0.0531,0.0203,73.186,-0.5806,0.1026,0.1189,-0.3929,-0.2527,0.0964,-0.3822,-0.2194,0.0377,0.5806,0.1026,0.1189,0.3929,0.2527,0.0964,0.3822,0.2194,0.0377,18.6854,8.6142,0.4149,0.9485,0.3443,1.3326,75.5898,60.4392,1.2255,-12.626,7.3729,0.0,0.0509,0.1004,48.6896
Connecticut/XL_IZQ_CNT/20260824_164520121_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_164520121_iOS.heic,connecticut,xl_izq,hoja_0350,178.2253,22.8892,4.1329,33.2819,5.0696,0.0768,0.0651,0.0382,71.3917,-0.7377,0.0931,0.1623,0.0648,-0.1862,0.04,0.2459,0.0716,0.0423,0.7377,0.0931,0.1623,0.0648,0.1862,0.04,0.2459,0.0716,0.0423,15.3455,8.5116,0.4437,0.9088,0.287,1.2145,84.9498,57.3824,1.6264,-13.9547,6.9645,0.0,0.0681,0.097,50.3628
Connecticut/XL_IZQ_CNT/20260824_164657639_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_164657639_iOS.heic,connecticut,xl_izq,hoja_0353,169.0792,24.4556,4.6006,34.1184,3.778,0.075,0.0527,0.0477,76.3962,-0.5387,-0.1059,-0.0099,0.1759,-0.1556,-0.0267,-0.0907,0.2093,-0.1124,0.5387,0.1059,0.0099,0.1759,0.1556,0.0267,0.0907,0.2093,0.1124,18.0466,8.1581,0.4069,0.7942,0.2696,1.3054,82.1723,57.9093,1.3021,-12.3233,7.5597,0.0,0.0435,0.0846,47.9849
Connecticut/XL_IZQ_CNT/20260824_164721461_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_164721461_iOS.heic,connecticut,xl_izq,hoja_0354,176.062,23.0901,3.3656,35.8754,4.3804,0.08,0.0873,0.0359,70.8538,-0.907,0.1015,0.1112,-0.1452,-0.1224,0.0063,0.1541,0.1463,0.073,0.907,0.1015,0.1112,0.1452,0.1224,0.0063,0.1541,0.1463,0.073,16.9436,9.3878,0.4802,0.9541,0.3258,1.3137,75.1527,59.974,2.2302,-14.0207,7.9665,0.0,0.0413,0.0981,47.6236
Connecticut/XL_IZQ_CNT/20260824_164950359_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_164950359_iOS.heic,connecticut,xl_izq,hoja_0356,177.143,22.5148,5.1984,34.6862,5.114,0.0786,0.0883,0.0228,64.7702,-0.5794,0.1448,0.0824,-0.3663,0.0103,-0.0066,-0.0995,0.1924,0.0983,0.5794,0.1448,0.0824,0.3663,0.0103,0.0066,0.0995,0.1924,0.0983,16.0013,9.4354,0.4914,0.9327,0.3391,1.2725,81.5218,62.4989,0.5548,-8.2464,5.4858,0.0,0.0608,0.1056,51.5427
Connecticut/XL_IZQ_CNT/20260824_165359574_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_165359574_iOS.heic,connecticut,xl_izq,hoja_0359,179.2875,25.3223,2.4167,35.9129,5.4008,0.0754,0.0453,0.0283,71.6673,-0.849,-0.0104,0.0347,-0.3152,-0.346,0.0601,-0.2361,0.4589,0.0005,0.849,0.0104,0.0347,0.3152,0.346,0.0601,0.2361,0.4589,0.0005,17.6256,8.3828,0.4201,0.9189,0.299,1.3143,76.0459,57.9471,1.1577,-11.5621,7.7515,0.0,0.0366,0.0904,45.3621
Connecticut/XL_IZQ_CNT/20260824_165506413_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_165506413_iOS.heic,connecticut,xl_izq,hoja_0361,181.2544,24.0008,3.424,33.1158,5.0493,0.0839,0.103,0.0244,69.5967,-0.7547,0.0691,0.1166,-0.1551,-0.086,0.0032,-0.0443,0.3244,0.0398,0.7547,0.0691,0.1166,0.1551,0.086,0.0032,0.0443,0.3244,0.0398,18.3012,8.9161,0.4303,0.8725,0.3379,1.3362,71.6436,58.6379,1.5068,-13.1519,8.8019,0.0,0.0417,0.0903,43.0459
Connecticut/XL_IZQ_CNT/20260824_165628583_iOS.heic,Connecticut/XL_IZQ_CNT,20260824_165628583_iOS.heic,connecticut,xr_der,hoja_0362,168.0226,26.5514,4.1103,33.1822,8.8747,0.0741,0.0992,0.031,73.1401,-0.7366,0.0996,0.0586,-0.5675,0.3748,-0.0006,0.3089,0.0779,0.0408,0.7366,0.0996,0.0586,0.5675,0.3748,0.0006,0.3089,0.0779,0.0408,15.6055,9.8429,0.5256,0.9171,0.3077,1.2281,82.7367,60.4835,0.7315,-12.0869,7.3358,0.0,0.0683,0.0992,48.2938
Connecticut/XR_DERECHO_CNT/20260824_153146273_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_153146273_iOS.heic,connecticut,xr_der,hoja_0365,179.8137,26.7862,6.0445,43.5804,11.7559,0.0879,0.0826,0.011,80.6414,-0.6869,0.2354,-0.0499,-0.8654,0.5083,0.0809,0.3373,-0.3166,0.091,0.6869,0.2354,0.0499,0.8654,0.5083,0.0809,0.3373,0.3166,0.091,12.7004,6.2752,0.387,0.7849,0.1598,1.2898,97.5118,58.3083,0.3397,-3.9689,6.9465,0.0854,0.0617,0.078,51.3691
Connecticut/XR_DERECHO_CNT/20260824_153313390_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_153313390_iOS.heic,connecticut,xr_der,hoja_0366,176.7546,24.4927,5.3825,38.6872,4.5423,0.0829,0.0385,0.0239,76.6922,-0.9635,0.1512,0.1657,-0.8489,-0.0356,-0.0086,0.1816,0.1219,0.0786,0.9635,0.1512,0.1657,0.8489,0.0356,0.0086,0.1816,0.1219,0.0786,14.2244,7.3516,0.4393,0.9217,0.2217,1.2125,90.8353,52.7065,0.5841,-11.0864,6.4783,0.0703,0.0658,0.0822,50.2867
Connecticut/XR_DERECHO_CNT/20260824_153422900_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_153422900_iOS.heic,connecticut,xr_der,hoja_0367,194.8668,22.4037,5.7014,44.7465,4.6898,0.0698,0.0859,0.0255,75.9665,-0.6752,0.0895,0.3742,-0.459,0.0129,0.02,-0.0551,-0.0083,0.062,0.6752,0.0895,0.3742,0.459,0.0129,0.02,0.0551,0.0083,0.062,12.3409,5.9446,0.4175,0.9059,0.1591,1.242,98.3494,51.7882,0.1044,-2.0479,5.7112,0.0386,0.0428,0.086,54.1318
Connecticut/XR_DERECHO_CNT/20260824_153608654_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_153608654_iOS.heic,connecticut,xr_der,hoja_0369,179.7426,22.5859,4.3554,39.1158,5.164,0.0763,0.0766,0.026,74.6965,-0.5743,0.0838,0.2732,-0.1893,-0.0015,0.0076,0.0215,-0.0241,0.0318,0.5743,0.0838,0.2732,0.1893,0.0015,0.0076,0.0215,0.0241,0.0318,14.2663,6.1012,0.392,0.9649,0.1965,1.2379,86.7243,54.8233,0.3104,-8.8246,7.0263,0.1101,0.061,0.0814,46.6502
Connecticut/XR_DERECHO_CNT/20260824_153627055_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_153627055_iOS.heic,connecticut,xr_der,hoja_0370,182.083,24.2358,4.7984,40.071,7.8833,0.057,0.0701,0.0201,67.9046,-0.8447,0.2373,0.2213,-0.8061,0.3762,-0.0309,-0.1867,-0.4801,0.1001,0.8447,0.2373,0.2213,0.8061,0.3762,0.0309,0.1867,0.4801,0.1001,13.5789,7.4042,0.4817,0.8535,0.2126,1.2127,80.9414,57.5256,-0.1674,-6.8024,6.5123,0.0,0.035,0.0792,47.0216
Connecticut/XR_DERECHO_CNT/20260824_153654512_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_153654512_iOS.heic,connecticut,xr_der,hoja_0371,186.6435,23.1939,5.0507,43.1238,5.0445,0.0764,0.0684,0.0119,64.0967,-0.9178,0.1591,0.3697,-0.2467,0.0895,0.0357,0.2624,-0.1734,0.0732,0.9178,0.1591,0.3697,0.2467,0.0895,0.0357,0.2624,0.1734,0.0732,13.2764,6.4315,0.436,0.9353,0.2092,1.1958,90.3062,53.8902,0.8159,-9.8737,6.2391,0.0609,0.0435,0.0941,48.1404
Connecticut/XR_DERECHO_CNT/20260824_153731014_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_153731014_iOS.heic,connecticut,xr_der,hoja_0372,187.2326,22.6698,3.7176,41.6515,4.7866,0.076,0.0422,0.0182,66.4793,-0.8392,0.0097,0.4349,-0.3636,-0.1745,-0.0734,-0.2536,0.6453,0.018,0.8392,0.0097,0.4349,0.3636,0.1745,0.0734,0.2536,0.6453,0.018,12.2587,7.4336,0.5255,0.9506,0.1984,1.2037,88.4234,52.0123,0.823,-11.5993,7.0224,0.0686,0.0506,0.0818,49.1961
Connecticut/XR_DERECHO_CNT/20260824_153959911_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_153959911_iOS.heic,connecticut,xr_der,hoja_0376,186.082,23.1084,4.5232,44.7646,7.197,0.0731,0.0634,0.0135,76.4335,-0.7082,0.183,-0.2926,-0.3294,0.2461,-0.0443,-0.1461,-0.0284,0.1294,0.7082,0.183,0.2926,0.3294,0.2461,0.0443,0.1461,0.0284,0.1294,13.3158,6.1001,0.3818,0.9096,0.1896,1.2214,97.9983,50.5722,-0.0039,-7.0305,6.7038,0.0351,0.0313,0.0928,60.6072
Connecticut/XR_DERECHO_CNT/20260824_154152731_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_154152731_iOS.heic,connecticut,xr_der,hoja_0378,189.6116,22.0554,3.4885,37.4579,4.3486,0.0734,0.0564,0.0215,74.6005,-0.6268,0.1798,-0.0862,-0.0191,0.1438,-0.0405,0.1022,-0.3903,0.088,0.6268,0.1798,0.0862,0.0191,0.1438,0.0405,0.1022,0.3903,0.088,14.7756,6.9427,0.4151,0.9558,0.2315,1.2048,75.5253,57.536,0.9941,-10.4365,7.128,0.0,0.0382,0.0741,40.8004
Connecticut/XR_DERECHO_CNT/20260824_154209209_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_154209209_iOS.heic,connecticut,xr_der,hoja_0379,182.7086,24.7489,4.1139,37.9786,5.9172,0.0725,0.0781,0.0114,74.1305,-0.6944,0.1787,0.1359,-0.617,0.1341,-0.0887,-0.253,-0.111,0.1142,0.6944,0.1787,0.1359,0.617,0.1341,0.0887,0.253,0.111,0.1142,13.4342,6.8838,0.4355,0.9411,0.2126,1.2088,80.5071,57.9922,0.9688,-10.68,7.0749,0.0,0.0417,0.0785,44.465
Connecticut/XR_DERECHO_CNT/20260824_154306707_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_154306707_iOS.heic,connecticut,xr_der,hoja_0381,180.3178,23.4935,4.8056,46.2473,5.1811,0.0659,0.0598,0.0228,70.3346,-0.4769,0.1018,0.0462,-0.291,0.0797,-0.1091,0.1571,-0.3292,-0.0162,0.4769,0.1018,0.0462,0.291,0.0797,0.1091,0.1571,0.3292,0.0162,16.229,8.2362,0.4567,0.9537,0.2954,1.2709,77.1119,60.4874,1.0177,-9.8379,5.9254,0.0,0.0304,0.0896,44.5254
Connecticut/XR_DERECHO_CNT/20260824_154420689_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_154420689_iOS.heic,connecticut,xr_der,hoja_0382,183.6996,22.7531,4.7078,38.4696,4.8506,0.0684,0.0399,0.0179,71.2761,-0.1525,-0.0372,0.2263,-0.3162,-0.0271,0.0836,0.0482,0.1727,-0.0004,0.1525,0.0372,0.2263,0.3162,0.0271,0.0836,0.0482,0.1727,0.0004,15.1131,7.6856,0.3984,0.8465,0.2402,1.2393,75.4445,58.4806,0.9495,-10.3891,7.159,0.0,0.0437,0.0807,44.5649
Connecticut/XR_DERECHO_CNT/20260824_154446713_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_154446713_iOS.heic,connecticut,xr_der,hoja_0383,183.4265,23.9894,5.0575,46.252,6.6492,0.0761,0.0794,0.018,71.3197,-0.5362,0.0424,0.2178,-0.3952,0.1494,-0.0762,0.2163,0.3155,-0.0168,0.5362,0.0424,0.2178,0.3952,0.1494,0.0762,0.2163,0.3155,0.0168,15.1187,8.645,0.5051,0.9466,0.2688,1.2096,90.152,56.9397,1.3839,-11.1903,5.569,0.0454,0.059,0.1027,52.1453
Connecticut/XR_DERECHO_CNT/20260824_154603573_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_154603573_iOS.heic,connecticut,xr_der,hoja_0386,181.7085,23.3963,3.2204,33.0933,4.1669,0.0782,0.0641,0.028,75.1111,-0.4571,0.1246,0.2173,-0.4081,0.0095,-0.0547,-0.1988,0.0733,0.0748,0.4571,0.1246,0.2173,0.4081,0.0095,0.0547,0.1988,0.0733,0.0748,16.3241,9.9003,0.5155,0.9021,0.3345,1.2621,72.3582,59.531,2.0399,-14.7349,8.0923,0.0,0.0435,0.096,44.3438
Connecticut/XR_DERECHO_CNT/20260824_154712771_iOS.heic,Connecticut/XR_DERECHO_CNT,20260824_154712771_iOS.heic,connecticut,xr_der,hoja_0387,182.1951,23.5611,2.8426,35.6324,4.2718,0.0764,0.0342,0.0249,75.0679,-0.7174,0.1056,-0.2149,-0.2154,0.054,0.0093,-0.1849,0.0953,0.0883,0.7174,0.1056,0.2149,0.2154,0.054,0.0093,0.1849,0.0953,0.0883,16.3508,9.754,0.4971,0.9179,0.3238,1.2623,72.0745,59.4272,2.1668,-14.811,8.3771,0.0,0.0533,0.0902,42.8874
